1287067,200,0.592103
1255505,200,0.596511
1234515,200,0.592294
846629,200,0.582135
840498,200,0.651811
843713,200,0.954667
835254,200,0.620088
835086,200,0.592294
671213,200,0.638777
676256,200,0.593349
