1,21,0.000000
0,21,3.000000
0,21,1.000000
0,21,0.000000
0,21,2.000000
0,21,1.000000
0,21,1.000000
0,21,4.000000
0,48,6.000000
0,21,4.000000
0,37,3.000000
0,21,0.000000
1,21,3.000000
0,31,2.000000
0,21,1.000000
0,21,3.000000
0,21,1.000000
0,21,0.000000
0,21,1.000000
0,21,1.000000
0,27,5.000000
0,21,1.000000
0,21,3.000000
1,21,3.000000
0,21,0.000000
0,38,6.000000
0,21,1.000000
0,21,1.000000
0,21,2.000000
0,21,1.000000
0,21,1.000000
0,21,2.000000
0,32,1.000000
0,21,5.000000
0,21,5.000000
0,21,0.000000
1,33,4.000000
0,21,1.000000
0,21,2.000000
0,21,4.000000
0,21,5.000000
0,21,1.000000
0,21,2.000000
0,21,1.000000
0,32,5.000000
0,21,2.000000
0,21,2.000000
0,21,2.000000
0,21,1.000000
0,21,5.000000
0,21,7.000000
0,21,3.000000
1,21,2.000000
0,21,0.000000
0,21,0.000000
0,21,0.000000
0,21,1.000000
0,21,2.000000
0,21,1.000000
0,21,5.000000
0,21,0.000000
0,21,2.000000
0,22,4.000000
0,21,2.000000
0,21,1.000000
0,21,1.000000
0,37,3.000000
0,21,1.000000
0,21,1.000000
0,21,8.000000
0,21,4.000000
0,21,1.000000
0,21,3.000000
1,35,2.000000
0,21,1.000000
0,21,3.000000
0,21,0.000000
0,23,2.000000
0,21,2.000000
0,21,1.000000
0,21,0.000000
0,21,5.000000
0,21,1.000000
0,28,2.000000
0,21,0.000000
0,21,1.000000
0,21,2.000000
0,21,1.000000
0,21,0.000000
0,21,1.000000
0,21,2.000000
0,21,2.000000
0,27,2.000000
0,21,3.000000
0,21,3.000000
0,21,0.000000
0,28,3.000000
0,21,2.000000
0,21,0.000000
0,21,0.000000
