14,18562,100.000000
11,16683,100.000000
10,13147,100.000000
8,13101,100.000000
6,11333,100.000000
4,12042,100.000000
5,12425,100.000000
5,13752,100.000000
5,12224,100.000000
5,15083,100.000000
2,10615,100.000000
3,14860,100.000000
3,13760,100.000000
2,13685,100.000000
3,15355,100.000000
3,13263,100.000000
2,13096,100.000000
3,11354,100.000000
2,12192,100.000000
3,15308,100.000000
2,11973,100.000000
3,14039,100.000000
3,14496,100.000000
3,16124,100.000000
2,11566,100.000000
2,13159,100.000000
5,13479,100.000000
2,15198,100.000000
3,15308,100.000000
2,11336,100.000000
2,12756,100.000000
3,13380,100.000000
2,14644,100.000000
2,10855,100.000000
2,12786,100.000000
3,13869,100.000000
2,10359,100.000000
2,11264,100.000000
2,15525,100.000000
2,11574,100.000000
3,14033,100.000000
2,11163,100.000000
2,12265,100.000000
2,11875,100.000000
2,11936,100.000000
2,12502,100.000000
3,15841,100.000000
2,12456,100.000000
2,12858,100.000000
2,11672,100.000000
2,12919,100.000000
2,12595,100.000000
3,15397,100.000000
3,14670,100.000000
2,14428,100.000000
2,12416,100.000000
2,13151,100.000000
3,12803,100.000000
2,12165,100.000000
2,12555,100.000000
3,13027,100.000000
2,15079,100.000000
3,13084,100.000000
2,15016,100.000000
2,13668,100.000000
3,12559,100.000000
2,13084,100.000000
3,15776,100.000000
2,11152,100.000000
2,12663,100.000000
2,12927,100.000000
2,12842,100.000000
3,15114,100.000000
3,15993,100.000000
2,13772,100.000000
4,10969,100.000000
2,11277,100.000000
2,11613,100.000000
2,12370,100.000000
2,14659,100.000000
2,13391,100.000000
2,14126,100.000000
3,12699,100.000000
1,10742,100.000000
2,12130,100.000000
3,13145,100.000000
2,13854,100.000000
3,15926,100.000000
2,14166,100.000000
3,14105,100.000000
2,10902,100.000000
1,9187,100.000000
2,12711,100.000000
2,11439,100.000000
2,10336,100.000000
2,13781,100.000000
3,13560,100.000000
2,13280,100.000000
2,12120,100.000000
2,13128,100.000000
